,NAME,YEAR,EVENT_TYPE,DEATHS,INJURIES,DAMAGE_PROPERTY,TEMPERATURE,DATE
347148,SUMMIT,2003,Flood,30.0,0.0,100000000.0,36.3,21-JUL-03 18:45:00
347018,STARK,2003,Flood,0.0,0.0,52000000.0,36.3,27-JUL-03 18:15:00
338137,SCOTT,2003,Flood,10.0,0.0,50000000.0,36.3,06-APR-03 20:00:00
339165,LAUDERDALE,2003,Flood,0.0,0.0,50000000.0,36.3,07-APR-03 01:45:00
338185,MADISON,2003,Flood,0.0,0.0,50000000.0,36.3,06-APR-03 19:50:00
338004,TUTUILA,2003,Flood,40.0,6.0,50000000.0,36.3,19-MAY-03 08:00:00
347131,TRUMBULL,2003,Flood,0.0,0.0,32000000.0,36.3,21-JUL-03 23:30:00
346571,HAMILTON,2003,Flood,0.0,0.0,31000000.0,36.3,06-JUL-03 00:30:00
339020,RANKIN,2003,Flood,0.0,0.0,30000000.0,36.3,06-APR-03 20:00:00
332745,CENTRAL CASCADE FOOTHILLS,2003,High Wind,0.0,3.0,12500000.0,36.3,04-DEC-03 03:00:00
345354,NEW CASTLE,2003,High Wind,0.0,0.0,9500000.0,36.3,18-SEP-03 16:00:00
334423,SPOTSYLVANIA,2003,High Wind,0.0,0.0,7000000.0,36.3,18-SEP-03 14:00:00
334374,MONTGOMERY,2003,High Wind,0.0,0.0,7000000.0,36.3,18-SEP-03 16:00:00
335487,ANCHORAGE MUNI TO BIRD CREEK,2003,High Wind,0.0,0.0,7000000.0,36.3,13-MAR-03 22:33:00
334622,CHESTER,2003,High Wind,0.0,0.0,6680000.0,36.3,18-SEP-03 16:00:00
334660,DELAWARE,2003,High Wind,0.0,0.0,5240000.0,36.3,18-SEP-03 16:00:00
334620,BUCKS,2003,High Wind,0.0,0.0,5010000.0,36.3,18-SEP-03 16:00:00
335488,MATANUSKA VALLEY,2003,High Wind,0.0,2.0,4000000.0,36.3,12-MAR-03 00:00:00
334376,PHILADELPHIA,2003,High Wind,0.0,0.0,3020000.0,36.3,18-SEP-03 16:00:00
346486,QUEEN ANNES,2003,Other,0.0,0.0,37000000.0,36.3,19-SEP-03 00:00:00
346485,KENT,2003,Other,0.0,0.0,10000000.0,36.3,19-SEP-03 00:00:00
332290,SAN BERNARDINO COUNTY MOUNTAINS,2003,Other,140.0,10.0,5000000.0,36.3,25-DEC-03 13:00:00
338005,TUTUILA,2003,Other,0.0,0.0,3500000.0,36.3,17-MAY-03 06:00:00
346832,CORPUS CHRISTI TO BAFFIN BAY,2003,Other,0.0,0.0,3000000.0,36.3,12-SEP-03 03:12:00
335100,EASTERN CAPE MAY,2003,Other,10.0,0.0,2000000.0,36.3,18-SEP-03 06:00:00
335098,EASTERN ATLANTIC,2003,Other,0.0,0.0,2000000.0,36.3,18-SEP-03 06:00:00
337259,BURLINGTON,2003,Other,0.0,0.0,1000000.0,36.3,22-FEB-03 09:00:00
336964,EASTERN OCEAN,2003,Other,0.0,0.0,1000000.0,36.3,17-FEB-03 06:00:00
336983,EASTERN ATLANTIC,2003,Other,0.0,0.0,1000000.0,36.3,17-FEB-03 06:00:00
334009,SAN DIEGO,2003,Wildfire,140.0,90.0,1040000000.0,36.3,25-OCT-03 17:37:00
334008,SAN BERNARDINO,2003,Wildfire,40.0,5.0,696400000.0,36.3,25-OCT-03 09:00:00
334464,SAN BERNARDINO,2003,Wildfire,20.0,7.0,278600000.0,36.3,01-NOV-03 00:00:00
331632,PIMA,2003,Wildfire,0.0,0.0,66000000.0,36.3,17-JUN-03 15:00:00
332748,PIMA,2003,Wildfire,0.0,0.0,66000000.0,36.3,01-JUL-03 00:00:00
333783,SAN DIEGO,2003,Wildfire,20.0,18.0,55220000.0,36.3,26-OCT-03 01:30:00
333997,SAN BERNARDINO,2003,Wildfire,0.0,35.0,50000000.0,36.3,21-OCT-03 14:22:00
334572,SAN DIEGO,2003,Wildfire,0.0,6.0,21500000.0,36.3,01-NOV-03 00:00:00
334969,SAN DIEGO,2003,Wildfire,0.0,23.0,16960000.0,36.3,01-NOV-03 00:00:00
334478,RIVERSIDE,2003,Wildfire,0.0,7.0,6000000.0,36.3,26-OCT-03 11:45:00
332667,POWESHIEK,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332916,KOSSUTH,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332825,GUTHRIE,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332826,HAMILTON,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332837,POCAHONTAS,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332838,POLK,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332863,ADAIR,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332864,ADAMS,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332865,APPANOOSE,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
332866,AUDUBON,2003,Drought,0.0,0.0,12650000.0,36.3,01-AUG-03 00:00:00
335637,TUSCALOOSA,2003,Heat,0.0,0.0,0.0,36.3,24-OCT-03 16:00:00
334749,SOUTHERN BALTIMORE,2003,Tropical Storm,0.0,0.0,252000000.0,36.3,18-SEP-03 16:00:00
334748,NORTHERN BALTIMORE,2003,Tropical Storm,10.0,0.0,155000000.0,36.3,18-SEP-03 16:00:00
334779,DISTRICT OF COLUMBIA,2003,Tropical Storm,0.0,0.0,125000000.0,36.3,18-SEP-03 15:00:00
334754,ST. MARY'S,2003,Tropical Storm,0.0,154.0,86200000.0,36.3,18-SEP-03 13:00:00
334591,FAIRFAX,2003,Tropical Storm,0.0,0.0,18000000.0,36.3,18-SEP-03 15:00:00
345646,CHESTERFIELD,2003,Tropical Storm,10.0,0.0,18000000.0,36.3,18-SEP-03 09:00:00
338347,MICRONESIA,2003,Tropical Storm,0.0,0.0,18000000.0,36.3,21-MAY-03 00:00:00
334593,PRINCE WILLIAM / MANASSAS,2003,Tropical Storm,0.0,0.0,14500000.0,36.3,18-SEP-03 14:00:00
334552,STAFFORD,2003,Tropical Storm,0.0,1.0,14100000.0,36.3,18-SEP-03 14:00:00
334752,HARFORD,2003,Tropical Storm,0.0,5.0,12500000.0,36.3,18-SEP-03 16:00:00
334799,EASTERN DARE,2003,Hurricane,0.0,0.0,347000000.0,36.3,17-SEP-03 18:00:00
346853,NEWPORT NEWS,2003,Hurricane,0.0,0.0,157000000.0,36.3,18-SEP-03 08:00:00
346857,YORK,2003,Hurricane,0.0,0.0,133000000.0,36.3,18-SEP-03 08:00:00
334804,PAMLICO,2003,Hurricane,0.0,0.0,50000000.0,36.3,17-SEP-03 18:00:00
346872,JAMES CITY,2003,Hurricane,0.0,0.0,45000000.0,36.3,18-SEP-03 08:00:00
346856,VIRGINIA BEACH,2003,Hurricane,0.0,0.0,39000000.0,36.3,18-SEP-03 08:00:00
346855,SUFFOLK,2003,Hurricane,0.0,0.0,31000000.0,36.3,18-SEP-03 08:00:00
346869,CHESAPEAKE,2003,Hurricane,0.0,0.0,28000000.0,36.3,18-SEP-03 08:00:00
346851,MATHEWS,2003,Hurricane,0.0,0.0,21000000.0,36.3,18-SEP-03 08:00:00
346870,ESSEX,2003,Hurricane,0.0,0.0,20000000.0,36.3,18-SEP-03 08:00:00
354287,LANCASTER,2004,Tornado,10.0,30.0,100000000.0,37.11,22-MAY-04 19:30:00
358446,HENRY,2004,Tornado,0.0,4.0,53800000.0,37.11,17-SEP-04 11:04:00
354285,SALINE,2004,Tornado,0.0,8.0,20000000.0,37.11,22-MAY-04 18:38:00
354288,OTOE,2004,Tornado,0.0,0.0,20000000.0,37.11,22-MAY-04 20:05:00
354286,GAGE,2004,Tornado,0.0,0.0,20000000.0,37.11,22-MAY-04 19:10:00
353468,MARION,2004,Tornado,0.0,26.0,19000000.0,37.11,30-MAY-04 19:00:00
354850,LEBANON,2004,Tornado,0.0,0.0,18000000.0,37.11,14-JUL-04 14:05:00
351001,SUMNER,2004,Tornado,0.0,1.0,17750000.0,37.11,29-MAY-04 19:42:00
361963,PRAIRIE,2004,Tornado,0.0,0.0,12200000.0,37.11,18-OCT-04 09:45:00
351655,GENTRY,2004,Tornado,0.0,1.0,10000000.0,37.11,24-MAY-04 15:55:00
353475,DENVER,2004,Hail,0.0,0.0,146500000.0,37.11,09-JUN-04 14:50:00
362204,SOCORRO,2004,Hail,0.0,0.0,40000000.0,37.11,05-OCT-04 13:06:00
357424,RANDALL,2004,Hail,0.0,0.0,25000000.0,37.11,21-JUN-04 19:32:00
353757,STARK,2004,Hail,0.0,0.0,25000000.0,37.11,17-MAY-04 19:05:00
354976,RANDALL,2004,Hail,0.0,0.0,25000000.0,37.11,21-JUN-04 18:55:00
357942,RANDALL,2004,Hail,0.0,0.0,25000000.0,37.11,21-JUN-04 19:01:00
357943,RANDALL,2004,Hail,0.0,0.0,20000000.0,37.11,21-JUN-04 18:56:00
357359,RANDALL,2004,Hail,0.0,0.0,20000000.0,37.11,21-JUN-04 18:51:00
355358,RANDALL,2004,Hail,0.0,0.0,20000000.0,37.11,21-JUN-04 19:01:00
357944,RANDALL,2004,Hail,0.0,0.0,15000000.0,37.11,21-JUN-04 18:59:00
355041,NORTHWEST,2004,Thunderstorm,0.0,0.0,15000000.0,37.11,21-JUL-04 15:20:00
353100,FILLMORE,2004,Thunderstorm,0.0,0.0,5000000.0,37.11,22-MAY-04 18:55:00
347896,SAN DIEGO,2004,Thunderstorm,0.0,0.0,5000000.0,37.11,29-DEC-04 01:37:00
352288,TULSA,2004,Thunderstorm,0.0,1.0,4000000.0,37.11,02-JUN-04 13:40:00
356913,GREELEY,2004,Thunderstorm,0.0,0.0,3500000.0,37.11,12-JUL-04 19:00:00
352006,DAVIESS,2004,Thunderstorm,0.0,0.0,3000000.0,37.11,27-MAY-04 21:40:00
360907,COLUMBIA,2004,Thunderstorm,0.0,0.0,3000000.0,37.11,03-AUG-04 16:10:00
354761,CHAMPAIGN,2004,Thunderstorm,0.0,0.0,2200000.0,37.11,13-JUL-04 14:07:00
352678,CHATHAM,2004,Thunderstorm,0.0,0.0,2000000.0,37.11,22-JUN-04 16:00:00
358590,ROCK,2004,Thunderstorm,0.0,0.0,2000000.0,37.11,03-AUG-04 11:13:00
361775,RICHLAND,2004,Winter Storm,0.0,0.0,8400000.0,37.11,22-DEC-04 07:00:00
348310,COLUMBUS,2004,Winter Storm,0.0,0.0,6000000.0,37.11,26-JAN-04 12:55:00
361292,WAYNE,2004,Winter Storm,0.0,0.0,5800000.0,37.11,22-DEC-04 09:00:00
361710,MARION,2004,Winter Storm,0.0,0.0,5800000.0,37.11,22-DEC-04 07:00:00
361795,KNOX,2004,Winter Storm,0.0,0.0,5400000.0,37.11,22-DEC-04 09:00:00
361704,ASHLAND,2004,Winter Storm,0.0,0.0,5200000.0,37.11,22-DEC-04 07:00:00
361708,HURON,2004,Winter Storm,0.0,0.0,5100000.0,37.11,22-DEC-04 07:00:00
348313,FLORENCE,2004,Winter Storm,0.0,0.0,4800000.0,37.11,26-JAN-04 13:00:00
361705,CRAWFORD,2004,Winter Storm,0.0,0.0,4800000.0,37.11,22-DEC-04 07:00:00
361709,LORAIN,2004,Winter Storm,0.0,0.0,4700000.0,37.11,22-DEC-04 07:00:00
358922,LUZERNE,2004,Flood,0.0,0.0,100000000.0,37.11,18-SEP-04 02:10:00
351714,MACOMB,2004,Flood,0.0,0.0,100000000.0,37.11,23-MAY-04 03:00:00
347871,HONOLULU,2004,Flood,0.0,0.0,80000000.0,37.11,30-OCT-04 19:45:00
358274,BURLINGTON,2004,Flood,0.0,0.0,50000000.0,37.11,12-JUL-04 18:40:00
359294,WARREN,2004,Flood,0.0,0.0,50000000.0,37.11,17-SEP-04 15:00:00
359871,BUNCOMBE,2004,Flood,0.0,0.0,40000000.0,37.11,07-SEP-04 17:00:00
360143,OHIO,2004,Flood,0.0,0.0,40000000.0,37.11,17-SEP-04 14:00:00
359360,BUNCOMBE,2004,Flood,20.0,0.0,40000000.0,37.11,16-SEP-04 22:30:00
358138,HANCOCK,2004,Flood,0.0,0.0,36000000.0,37.11,17-SEP-04 11:57:00
359341,WARREN,2004,Flood,0.0,0.0,28000000.0,37.11,18-SEP-04 14:31:00
360491,ORANGE,2004,High Wind,30.0,0.0,881000000.0,37.11,13-AUG-04 18:43:00
355697,POLK,2004,High Wind,10.0,6.0,674000000.0,37.11,13-AUG-04 16:00:00
361454,HIGHLANDS,2004,High Wind,0.0,0.0,452000000.0,37.11,25-SEP-04 18:00:00
360490,OSCEOLA,2004,High Wind,10.0,0.0,373000000.0,37.11,13-AUG-04 18:22:00
361402,POLK,2004,High Wind,0.0,0.0,250000000.0,37.11,25-SEP-04 18:00:00
355695,HARDEE,2004,High Wind,0.0,6.0,177000000.0,37.11,13-AUG-04 16:00:00
360184,POLK,2004,High Wind,0.0,0.0,94000000.0,37.11,05-SEP-04 08:00:00
355696,HIGHLANDS,2004,High Wind,0.0,0.0,78000000.0,37.11,13-AUG-04 16:00:00
360492,SEMINOLE,2004,High Wind,0.0,0.0,47000000.0,37.11,13-AUG-04 19:54:00
359684,ORANGE,2004,High Wind,0.0,0.0,40000000.0,37.11,25-SEP-04 23:00:00
359037,SRN SEWARD PENINSULA COAST,2004,Other,0.0,0.0,14000000.0,37.11,19-OCT-04 02:00:00
359974,BUNCOMBE,2004,Other,0.0,0.0,10000000.0,37.11,08-SEP-04 00:00:00
359391,BUNCOMBE,2004,Other,0.0,0.0,10000000.0,37.11,17-SEP-04 00:00:00
358282,VOLUSIA,2004,Other,0.0,0.0,8000000.0,37.11,25-SEP-04 22:00:00
359259,COASTAL WALTON,2004,Other,0.0,0.0,5000000.0,37.11,15-SEP-04 21:00:00
359038,ERN NORTON SOUND NULATO HILLS,2004,Other,0.0,0.0,4700000.0,37.11,19-OCT-04 05:00:00
359261,GULF,2004,Other,0.0,0.0,3000000.0,37.11,15-SEP-04 19:00:00
359490,HAYWOOD,2004,Other,0.0,0.0,2000000.0,37.11,08-SEP-04 00:00:00
359438,AVERY,2004,Other,0.0,0.0,2000000.0,37.11,08-SEP-04 00:00:00
361887,CHARLOTTE,2004,Other,0.0,0.0,2000000.0,37.11,06-SEP-04 02:00:00
349792,RIVERSIDE COUNTY VALLEY/THE INLAND EMPIRE,2004,Wildfire,0.0,8.0,4470000.0,37.11,02-MAY-04 14:14:00
349835,RIVERSIDE COUNTY VALLEY/THE INLAND EMPIRE,2004,Wildfire,0.0,10.0,3600000.0,37.11,03-MAY-04 12:31:00
349238,FORSYTH,2004,Wildfire,0.0,7.0,2190000.0,37.11,04-APR-04 14:00:00
349820,RIVERSIDE COUNTY MOUNTAINS,2004,Wildfire,0.0,0.0,1920000.0,37.11,25-APR-04 12:08:00
351281,DOUGLAS,2004,Wildfire,0.0,0.0,1000000.0,37.11,09-MAR-04 03:30:00
358422,WIND RIVER BASIN,2004,Wildfire,0.0,9.0,1000000.0,37.11,18-SEP-04 13:00:00
356469,SAN DIEGO T X W,2004,Wildfire,0.0,7.0,520000.0,37.11,13-JUL-04 11:30:00
361018,YUKON FLATS NEARBY UPLANDS,2004,Wildfire,0.0,0.0,450000.0,37.11,01-AUG-04 00:00:00
350318,LINCOLN COUNTY HIGH PLAINS/HONDO VALLEY / LINCOLN EXCEPT SC,2004,Wildfire,0.0,0.0,400000.0,37.11,15-MAY-04 00:00:00
355882,UPR TANANA VLY FORTYMILE,2004,Wildfire,0.0,0.0,270000.0,37.11,01-AUG-04 00:00:00
349516,PHILADELPHIA,2004,Heat,10.0,0.0,0.0,37.11,19-APR-04 11:00:00
350152,BIG BEND AREA,2004,Heat,10.0,0.0,0.0,37.11,20-MAY-04 12:00:00
356586,MADISON,2004,Heat,10.0,0.0,0.0,37.11,13-JUL-04 19:00:00
360502,HILLSBOROUGH,2004,Tropical Storm,0.0,0.0,78000000.0,37.11,13-AUG-04 16:00:00
359683,CENTRAL INTERIOR,2004,Tropical Storm,0.0,1.0,68000000.0,37.11,14-SEP-04 16:00:00
358815,HILLSBOROUGH,2004,Tropical Storm,0.0,0.0,45000000.0,37.11,26-SEP-04 01:00:00
358487,HILLSBOROUGH,2004,Tropical Storm,0.0,0.0,45000000.0,37.11,05-SEP-04 08:00:00
358496,PINELLAS,2004,Tropical Storm,0.0,0.0,32400000.0,37.11,05-SEP-04 08:00:00
358495,PASCO,2004,Tropical Storm,0.0,0.0,31200000.0,37.11,05-SEP-04 08:00:00
358821,PINELLAS,2004,Tropical Storm,0.0,0.0,29000000.0,37.11,26-SEP-04 01:00:00
358491,HERNANDO,2004,Tropical Storm,0.0,0.0,23200000.0,37.11,05-SEP-04 08:00:00
358820,PASCO,2004,Tropical Storm,0.0,0.0,21200000.0,37.11,26-SEP-04 01:00:00
358489,CITRUS,2004,Tropical Storm,0.0,0.0,21200000.0,37.11,05-SEP-04 08:00:00
360141,COASTAL ESCAMBIA,2004,Hurricane,60.0,0.0,4000000000.0,37.11,13-SEP-04 21:00:00
358266,CHARLOTTE,2004,Hurricane,40.0,700.0,3000000000.0,37.11,13-AUG-04 14:00:00
359298,ST. LUCIE,2004,Hurricane,0.0,0.0,2500000000.0,37.11,04-SEP-04 21:10:00
358272,LOWER MOBILE,2004,Hurricane,0.0,0.0,2500000000.0,37.11,13-SEP-04 21:00:00
358268,LEE,2004,Hurricane,10.0,30.0,2000000000.0,37.11,13-AUG-04 14:00:00
359297,MARTIN,2004,Hurricane,0.0,0.0,1000000000.0,37.11,04-SEP-04 19:49:00
359299,INDIAN RIVER,2004,Hurricane,0.0,0.0,1000000000.0,37.11,04-SEP-04 21:31:00
358322,COASTAL PALM BEACH,2004,Hurricane,0.0,0.0,500000000.0,37.11,04-SEP-04 11:00:00
358267,DE SOTO,2004,Hurricane,10.0,50.0,382000000.0,37.11,13-AUG-04 14:00:00
359955,BREVARD,2004,Hurricane,0.0,0.0,320400000.0,37.11,25-SEP-04 22:00:00
370732,HENRY,2005,Tornado,0.0,0.0,70000000.0,37.88,06-JUL-05 20:45:00
375619,WARRICK,2005,Tornado,40.0,30.0,65000000.0,37.88,06-NOV-05 02:03:00
373373,DANE,2005,Tornado,10.0,23.0,34310000.0,37.88,18-AUG-05 17:15:00
375291,HOPKINS,2005,Tornado,0.0,40.0,31000000.0,37.88,15-NOV-05 15:27:00
375822,VANDERBURGH,2005,Tornado,200.0,200.0,15000000.0,37.88,06-NOV-05 01:54:00
375680,HAMILTON,2005,Tornado,10.0,3.0,11700000.0,37.88,12-NOV-05 16:41:00
373233,DAVIESS,2005,Tornado,0.0,31.0,11600000.0,37.88,15-NOV-05 15:40:00
367100,RANKIN,2005,Tornado,0.0,6.0,11000000.0,37.88,06-APR-05 06:10:00
366539,SMITH,2005,Tornado,0.0,0.0,8000000.0,37.88,06-APR-05 09:14:00
376078,MARSHALL,2005,Tornado,10.0,20.0,8000000.0,37.88,15-NOV-05 13:56:00
364946,TRAVIS,2005,Hail,0.0,0.0,100000000.0,37.88,25-MAR-05 21:05:00
369604,BURLEIGH,2005,Hail,0.0,0.0,93000000.0,37.88,21-JUL-05 18:25:00
366054,TULSA,2005,Hail,0.0,0.0,65000000.0,37.88,05-APR-05 15:25:00
368084,ADAMS,2005,Hail,0.0,0.0,40000000.0,37.88,11-MAY-05 16:10:00
375377,BARRON,2005,Hail,0.0,0.0,30000000.0,37.88,21-SEP-05 17:36:00
376872,SHERBURNE,2005,Hail,0.0,0.0,25000000.0,37.88,21-SEP-05 17:33:00
376983,WRIGHT,2005,Hail,0.0,0.0,25000000.0,37.88,21-SEP-05 17:52:00
364559,WARREN,2005,Hail,0.0,1.0,20000000.0,37.88,13-MAR-05 17:55:00
374587,ADAMS,2005,Hail,0.0,3.0,7000000.0,37.88,21-JUL-05 16:26:00
364665,GWINNETT,2005,Hail,0.0,0.0,5000000.0,37.88,21-FEB-05 19:05:00
375137,HENNEPIN,2005,Thunderstorm,10.0,0.0,130000000.0,37.88,21-SEP-05 17:50:00
375105,ANOKA,2005,Thunderstorm,0.0,0.0,85000000.0,37.88,21-SEP-05 18:05:00
376658,RAMSEY,2005,Thunderstorm,0.0,1.0,25000000.0,37.88,21-SEP-05 18:15:00
367882,RENO,2005,Thunderstorm,10.0,6.0,12500000.0,37.88,03-JUL-05 17:30:00
371339,BENSON,2005,Thunderstorm,0.0,0.0,6450000.0,37.88,19-JUN-05 04:00:00
372430,BARTON,2005,Thunderstorm,0.0,12.0,5000000.0,37.88,19-AUG-05 15:17:00
374869,WASHINGTON,2005,Thunderstorm,0.0,0.0,5000000.0,37.88,21-SEP-05 18:29:00
376899,POLK,2005,Thunderstorm,0.0,0.0,4120000.0,37.88,12-SEP-05 22:45:00
370339,PINELLAS,2005,Thunderstorm,0.0,0.0,4000000.0,37.88,04-JUL-05 03:00:00
366878,STARK,2005,Thunderstorm,0.0,0.0,3000000.0,37.88,19-JUN-05 00:22:00
363282,RUSSELL,2005,Winter Storm,0.0,2.0,30000000.0,37.88,04-JAN-05 14:00:00
362988,RICHLAND,2005,Winter Storm,0.0,0.0,18300000.0,37.88,05-JAN-05 02:00:00
363030,HANCOCK,2005,Winter Storm,0.0,0.0,13100000.0,37.88,05-JAN-05 02:00:00
362726,MONROE,2005,Winter Storm,0.0,0.0,10000000.0,37.88,05-JAN-05 07:00:00
362951,ASHLAND,2005,Winter Storm,0.0,0.0,8800000.0,37.88,05-JAN-05 02:00:00
362967,CRAWFORD,2005,Winter Storm,0.0,0.0,8300000.000000001,37.88,05-JAN-05 02:00:00
362990,SENECA,2005,Winter Storm,0.0,0.0,7100000.0,37.88,05-JAN-05 02:00:00
363033,KNOX,2005,Winter Storm,0.0,0.0,6800000.0,37.88,05-JAN-05 02:00:00
362991,STARK,2005,Winter Storm,0.0,0.0,6200000.0,37.88,05-JAN-05 02:00:00
363174,ANDERSON,2005,Winter Storm,0.0,0.0,6200000.0,37.88,04-JAN-05 10:00:00
365159,SC WASHINGTON,2005,Flood,10.0,6.0,300000000.0,37.88,10-JAN-05 08:00:00
375699,MARIN,2005,Flood,0.0,0.0,108000000.0,37.88,31-DEC-05 22:00:00
375407,SONOMA,2005,Flood,0.0,0.0,104000000.0,37.88,31-DEC-05 07:00:00
376375,MENDOCINO INTERIOR,2005,Flood,0.0,0.0,42200000.0,37.88,29-DEC-05 06:30:00
366989,NORTHAMPTON,2005,Flood,0.0,0.0,40000000.0,37.88,02-APR-05 18:42:00
366990,BUCKS,2005,Flood,0.0,0.0,40000000.0,37.88,03-APR-05 16:38:00
366988,MONROE,2005,Flood,0.0,0.0,40000000.0,37.88,02-APR-05 17:18:00
366994,HUNTERDON,2005,Flood,0.0,0.0,30000000.0,37.88,02-APR-05 18:00:00
375702,CONTRA COSTA,2005,Flood,0.0,0.0,22000000.0,37.88,31-DEC-05 21:00:00
363317,SAN DIEGO COUNTY COASTS,2005,Flood,0.0,0.0,20500000.0,37.88,09-JAN-05 12:00:00
363336,EASTERN BEAUFORT SEA COAST,2005,High Wind,0.0,0.0,7700000.0,37.88,09-JAN-05 06:00:00
376639,OKEECHOBEE,2005,High Wind,0.0,0.0,6500000.0,37.88,24-OCT-05 05:00:00
377366,WAYNE,2005,High Wind,0.0,0.0,4200000.0,37.88,06-NOV-05 10:00:00
376385,REDWOOD COAST,2005,High Wind,0.0,0.0,2200000.0,37.88,31-DEC-05 09:30:00
376586,BARNSTABLE,2005,High Wind,0.0,0.0,1500000.0,37.88,09-DEC-05 14:30:00
376373,UPPER TRINITY RIVER,2005,High Wind,0.0,0.0,1000000.0,37.88,31-DEC-05 09:30:00
364891,RIVERSIDE COUNTY MOUNTAINS,2005,High Wind,0.0,0.0,1000000.0,37.88,03-FEB-05 10:46:00
365747,MCDOWELL,2005,High Wind,0.0,0.0,500000.0,37.88,02-APR-05 20:00:00
364006,LINCOLN,2005,High Wind,0.0,4.0,500000.0,37.88,10-MAR-05 09:30:00
376057,ANNE ARUNDEL,2005,High Wind,0.0,0.0,500000.0,37.88,22-NOV-05 12:00:00
373146,ORLEANS,2005,Other,0.0,0.0,17900000000.0,37.88,29-AUG-05 02:00:00
373276,HARRISON,2005,Other,0.0,0.0,5630000000.0,37.88,29-AUG-05 02:00:00
373588,HANCOCK,2005,Other,0.0,0.0,3380000000.0,37.88,29-AUG-05 02:00:00
373706,LOWER PLAQUEMINES,2005,Other,0.0,0.0,3030000000.0,37.88,29-AUG-05 02:00:00
373516,ST. TAMMANY,2005,Other,0.0,0.0,3030000000.0,37.88,29-AUG-05 02:00:00
373391,UPPER ST. BERNARD,2005,Other,0.0,0.0,3020000000.0,37.88,29-AUG-05 02:00:00
373275,LOWER ST. BERNARD,2005,Other,0.0,0.0,3020000000.0,37.88,29-AUG-05 02:00:00
373261,JACKSON,2005,Other,0.0,0.0,2250000000.0,37.88,29-AUG-05 02:00:00
373345,UPPER PLAQUEMINES,2005,Other,0.0,0.0,1000000000.0,37.88,29-AUG-05 02:00:00
373369,LOWER LAFOURCHE,2005,Other,0.0,0.0,151500000.0,37.88,29-AUG-05 02:00:00
375721,CALLAHAN,2005,Wildfire,20.0,16.0,11000000.0,37.88,27-DEC-05 14:30:00
371096,WET MOUNTAINS BETWEEN 8500 AND 10000 FT,2005,Wildfire,0.0,0.0,5300000.0,37.88,06-JUL-05 17:40:00
373795,SAN DIEGO COUNTY MOUNTAINS,2005,Wildfire,0.0,6.0,4400000.0,37.88,06-SEP-05 10:28:00
376420,HOOD,2005,Wildfire,0.0,2.0,4000000.0,37.88,27-DEC-05 18:00:00
376346,OSAGE,2005,Wildfire,10.0,11.0,1500000.0,37.88,27-NOV-05 16:30:00
375072,STEPHENS,2005,Wildfire,0.0,4.0,1000000.0,37.88,27-NOV-05 12:00:00
366571,ADAMS,2005,Wildfire,0.0,0.0,1000000.0,37.88,05-MAY-05 12:30:00
368380,APPLE AND YUCCA VALLEYS,2005,Wildfire,0.0,2.0,1000000.0,37.88,22-JUN-05 12:53:00
376418,TARRANT,2005,Wildfire,0.0,0.0,1000000.0,37.88,27-DEC-05 18:00:00
364770,POTTAWATTAMIE,2005,Wildfire,0.0,2.0,1000000.0,37.88,06-MAR-05 13:00:00
375570,CALLAHAN,2005,Drought,0.0,0.0,50000000.0,37.88,01-DEC-05 00:00:00
364178,CENTRAL CASCADE FOOTHILLS,2005,Drought,0.0,0.0,12000000.0,37.88,10-MAR-05 10:00:00
376427,LOGAN,2005,Drought,0.0,0.0,10000000.0,37.88,01-DEC-05 00:00:00
365505,SOUTHWEST,2005,Drought,0.0,0.0,3000000.0,37.88,01-MAR-05 00:00:00
364728,PONCE AND VICINITY,2005,Drought,0.0,0.0,1000000.0,37.88,01-MAR-05 00:00:00
364727,SOUTHEAST,2005,Drought,0.0,0.0,1000000.0,37.88,01-MAR-05 00:00:00
377509,WHEELER,2005,Drought,0.0,0.0,18000.0,37.88,28-AUG-05 00:00:00
377506,HANSFORD,2005,Drought,0.0,0.0,18000.0,37.88,28-AUG-05 00:00:00
377507,ROBERTS,2005,Drought,0.0,0.0,18000.0,37.88,28-AUG-05 00:00:00
377508,SHERMAN,2005,Drought,0.0,0.0,18000.0,37.88,28-AUG-05 00:00:00
374744,DOUGLAS,2005,Heat,0.0,0.0,3000000.0,37.88,22-JUL-05 11:00:00
366886,PHILADELPHIA,2005,Heat,10.0,0.0,0.0,37.88,06-JUN-05 11:00:00
371141,LEE,2005,Heat,10.0,0.0,0.0,37.88,27-JUL-05 14:00:00
374378,COASTAL ESCAMBIA,2005,Tropical Storm,0.0,0.0,100000000.0,37.88,27-AUG-05 21:00:00
